customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn,
2400,38,547,no,no,0,149,92,25.33,49.2,78,4.18,163.3,93,7.35,13.9,11,3.75,0,No,
2401,94,452,yes,no,0,235.6,131,40.05,194.8,107,16.56,170.6,93,7.68,8.6,4,2.32,1,No,
2402,159,452,no,no,0,275.8,103,46.89,189.5,108,16.11,223.9,93,10.08,7.4,5,2,2,Yes,
2403,72,452,no,no,0,139.9,117,23.78,223.6,96,19.01,240.8,93,10.84,12.7,4,3.43,2,No,
2404,157,452,no,no,0,152.7,105,25.96,257.5,80,21.89,198.1,93,8.91,9.4,4,2.54,1,No,
2405,184,445,no,yes,12,200.3,76,34.05,253.6,105,21.56,149.3,93,6.72,10.2,5,2.75,0,No,
2406,67,452,no,yes,30,129.6,107,22.03,233,104,19.81,297,93,13.37,14.5,5,3.92,1,No,
2407,100,452,no,no,0,166,102,28.22,236.1,97,20.07,134.3,93,6.04,10.9,4,2.94,1,No,
2408,120,547,no,,0,192.6,123,32.74,206.4,105,17.54,283.2,93,12.74,10.8,3,2.92,1,No,
2409,148,445,no,no,0,243,115,41.31,191.8,91,16.3,117.8,93,5.3,13.4,5,3.62,2,No,
2410,197,452,yes,no,0,119.3,78,20.64,220.3,119,17.9,165.9,93,7.83,13.7,5,3.7,5,Yes,
2411,124,547,no,no,0,133.3,116,22.36,234.7,116,20.61,211.3,93,9.64,7.8,2,2.11,4,Yes,
2412,161,547,no,no,0,313.9,144,48.64,239.1,109,20.24,227.5,93,10.82,8.9,5,2.4,1,Yes,
2413,68,452,no,no,0,197.9,116,36.36,258.5,105,21.14,237.8,93,10.52,8.4,2,2.27,1,Yes,
2414,63,547,no,no,0,251.8,77,44.51,247,135,19.83,194.1,93,9.09,14.7,4,3.97,0,Yes,
2415,97,452,no,yes,24,176.1,109,29.94,159.4,81,13.55,269.1,94,12.11,12.1,9,3.27,0,No,
2416,146,452,no,no,0,195.9,86,33.3,228.6,82,19.43,303.5,94,13.66,12.2,4,3.29,3,No,
2417,69,452,no,no,0,183.4,85,31.18,237.6,100,20.2,228,94,10.26,9,5,2.43,3,No,
2418,144,547,yes,no,0,203.5,100,34.6,247.6,103,21.05,194.3,94,8.74,11.9,11,3.21,0,No,
2419,104,445,no,no,0,167.6,116,28.49,219.2,112,18.63,215.9,94,9.72,11.7,2,3.16,4,No,
2420,120,547,no,yes,27,153.5,84,26.1,194,73,16.49,256.5,94,11.54,10.2,7,2.75,5,No,
2421,132,452,no,no,0,197.8,66,33.63,133.9,119,11.38,177.3,94,7.98,10.9,3,2.94,4,Yes,
2422,199,452,no,yes,34,230.6,121,39.2,219.4,99,18.65,299.3,94,13.47,8,2,2.16,0,No,
2423,40,547,yes,no,0,220.8,100,37.54,265.7,106,22.58,212.8,94,9.58,6.4,3,1.73,0,No,
2424,73,452,no,yes,47,173.7,117,29.53,204,114,17.34,174.6,94,7.86,6.3,3,1.7,2,No,
2425,82,547,no,no,0,143.9,61,24.46,194.9,105,16.57,109.6,94,4.93,11.1,2,3,1,No,
2426,115,445,no,no,0,178.7,114,30.38,271,96,23.04,245.9,94,11.07,16.4,5,4.43,2,No,
2427,80,452,no,no,0,199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,5.5,4,1.49,1,No,
2428,99,452,no,no,0,254.4,120,43.25,159.3,92,13.54,264.4,94,11.9,6,5,1.62,1,No,
2429,116,547,no,no,0,192.1,98,32.66,312.9,135,26.6,130.2,94,5.86,7.9,2,2.13,3,No,
2430,104,452,no,no,0,76.4,116,12.99,115.6,74,9.83,226.3,94,10.18,9.4,3,2.54,3,No,
2431,57,445,yes,yes,30,234.5,130,39.87,195.2,116,16.59,268.8,94,12.1,11.4,4,3.08,2,No,
2432,166,445,no,no,0,181.4,108,30.84,253.8,54,21.57,112.3,94,5.05,11.6,6,3.13,1,No,
2433,111,445,no,yes,13,193.1,104,32.83,111.6,98,9.49,227.4,94,10.23,12.1,4,3.27,1,No,
2434,78,452,no,no,0,103.5,115,17.6,117.9,102,10.02,201,94,9.05,12,3,3.24,4,Yes,
2435,48,547,no,no,0,300.4,94,51.07,133.2,103,11.32,197.4,94,8.88,7.2,5,1.94,2,No,
2436,57,452,no,yes,29,279.9,121,47.58,223.1,109,18.96,251.7,94,11.33,13,2,3.51,1,No,
2437,72,445,no,no,0,177.1,97,30.11,184.7,105,15.7,174.1,94,7.83,8,6,2.16,1,No,
2438,58,452,no,no,0,247.2,116,42.02,303.7,103,25.81,105.4,94,4.74,9.3,2,2.51,2,Yes,
2439,110,547,no,no,0,99.4,62,16.9,275,86,23.38,212.1,94,9.54,16.7,3,4.51,2,No,
2440,132,452,no,no,0,117.6,66,19.99,214,108,18.19,239.5,94,10.78,8.8,5,2.38,1,No,
2441,66,452,no,no,0,116.4,98,19.79,95.6,74,8.13,181.5,94,8.17,10.5,3,2.84,3,No,
2442,17,452,yes,no,0,162.8,118,27.68,229.6,91,19.52,332.7,94,14.97,13.6,3,3.67,0,Yes,
2443,112,547,no,no,0,243.4,77,41.38,182.1,97,15.48,259.2,94,11.66,12.8,2,3.46,1,No,
2444,59,452,no,no,0,204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,12,4,3.24,1,No,
2445,119,547,yes,yes,22,172.1,119,29.26,223.6,133,19.01,150,94,6.75,13.9,20,3.75,1,Yes,
2446,61,445,no,no,0,45,108,7.65,151.3,74,12.86,152.9,94,6.88,9.8,6,2.65,2,No,
2447,111,445,no,no,0,142.3,75,24.19,122.8,106,10.44,229.5,94,10.33,12.8,9,3.46,2,No,
2448,184,452,no,no,0,236.4,73,40.19,287.3,120,,192,94,8.64,13.8,4,3.73,1,Yes,
2449,16,547,no,no,0,153.2,65,26.04,229.7,90,19.52,148.2,94,6.67,10.7,8,2.89,1,No,
2450,26,452,no,no,0,234.5,109,39.87,216.5,129,18.4,191.6,94,8.62,3.5,6,0.95,3,No,
2451,94,445,no,no,0,174,85,29.58,241.1,114,20.49,207.8,94,9.35,7.9,1,2.13,1,No,
2452,56,452,no,no,0,222.7,133,37.86,277,89,23.55,101.8,94,4.58,13.6,4,3.67,4,No,
2453,91,547,no,yes,37,162.3,107,27.59,233.9,115,19.88,277.4,94,12.48,9.2,4,2.48,0,No,
2454,178,452,no,yes,35,175.4,88,29.82,190,65,16.15,138.7,94,6.24,10.5,3,2.84,2,No,
2455,104,452,no,no,0,156.2,93,26.55,193,54,16.41,222.7,94,10.02,13.1,5,3.54,1,No,
2456,116,547,no,no,0,89.5,128,15.22,180.8,137,15.37,193.1,94,8.69,14,3,3.78,2,No,
2457,98,445,no,no,0,165,129,28.05,202.6,113,17.22,172.3,94,7.75,12.5,7,3.38,1,Yes,
2458,135,452,no,no,0,173.4,107,29.48,222,84,18.87,64.2,94,2.89,13.7,6,3.7,1,No,
2459,104,452,no,no,0,144.5,107,24.57,180.5,85,15.34,226,94,10.17,17,6,4.59,2,No,
2460,85,445,no,no,0,144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67,1,No,
2461,74,452,no,no,0,187.7,127,31.91,163.4,148,13.89,196,94,8.82,9.1,5,2.46,0,No,
2462,64,547,no,yes,40,210,116,35.7,232.7,89,19.78,168.8,94,7.6,5.9,4,1.59,8,Yes,
2463,140,547,no,yes,28,157.1,77,26.71,172.4,97,14.65,184.5,94,8.3,11.1,9,3,1,No,
2464,109,452,no,no,0,222.5,74,37.83,169.7,75,14.42,264.3,94,11.89,9,3,2.43,2,No,
2465,111,547,no,no,0,78.3,119,13.31,198.2,94,16.85,248.5,94,11.18,12.1,4,3.27,1,No,
2466,91,547,no,no,0,149,115,25.33,245.3,105,20.85,260,94,11.7,8.3,3,2.24,0,No,
2467,163,452,yes,no,0,197.2,90,33.52,188.5,113,16.02,211.1,94,9.5,7.8,8,2.11,1,No,
2468,140,452,no,no,0,125.3,84,21.3,167.6,121,14.25,260.6,94,11.73,8.4,4,2.27,1,No,
2469,112,452,no,no,0,272.5,119,46.33,226.1,94,19.22,159.1,94,7.16,16.4,5,4.43,3,Yes,
2470,95,547,no,no,0,174,57,29.58,281.1,118,23.89,197.2,94,8.87,9.7,2,2.62,0,No,
2471,97,452,no,no,0,209.2,134,35.56,0,0,0,175.4,94,7.89,11.8,6,3.19,1,No,
2472,143,547,no,no,0,110.1,113,18.72,169,59,14.37,166.7,94,7.5,9.2,2,2.48,1,No,
2473,111,445,no,no,0,99.3,112,16.88,270.5,136,22.99,225.3,94,10.14,9,6,2.43,3,No,
2474,131,452,no,no,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,7.3,6,1.97,1,No,
2475,131,452,no,yes,39,69.1,122,11.75,101.3,136,8.61,104.8,94,4.72,9.1,4,2.46,0,No,
2476,165,445,no,no,0,156,88,26.52,276.1,81,23.47,175.9,94,7.92,9.3,5,2.51,1,No,
2477,114,452,no,yes,26,137.1,88,23.31,155.7,125,13.23,247.6,94,11.14,11.5,7,3.11,2,No,
2478,52,547,no,yes,21,195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,3,1.43,2,No,
2479,124,452,no,no,0,312,112,53.04,180,109,15.3,168.6,94,7.59,12.8,4,3.46,1,Yes,
2480,63,547,no,no,0,261.8,69,44.51,245,135,20.83,202.1,94,9.09,14.7,4,3.97,0,Yes,
2481,12,445,no,no,0,263.6,113,43.43,252.4,116,21.45,280.2,94,12.61,11.8,2,3.19,1,Yes,
2482,110,452,yes,no,0,295.3,79,48.86,189.5,84,16.02,256.9,94,12.01,14.5,3,3.92,0,Yes,
2483,47,547,yes,no,0,59.8,118,7.13,166.9,124,16.21,140.6,94,6.87,13.3,7,3.59,0,Yes,
2484,100,452,no,no,0,106.3,102,20.26,183.9,90,15.82,291.5,94,12.8,11.7,1,3.16,4,Yes,
2485,119,445,no,no,0,259.1,109,44.22,256.5,63,22.8,218.1,94,10.31,10,1,2.7,1,Yes,
2486,120,445,yes,no,0,170.9,72,29.58,160,102,14.45,204.6,94,8.58,13.8,3,3.73,1,Yes,
2487,73,452,no,no,0,204.8,93,37.03,218.6,92,19.75,282.3,94,12.48,10.3,5,2.78,1,Yes,
2488,127,547,yes,no,0,256.2,94,39.17,219.1,80,19.22,247,94,11.34,13.9,5,3.75,2,Yes,
2489,76,452,no,no,0,143.7,55,24.43,173.1,108,14.71,239.1,95,10.76,5.8,6,1.57,1,No,
2490,96,452,yes,no,0,200.6,117,34.1,289.5,120,24.61,98.3,95,4.42,11.2,5,3.02,2,No,
2491,197,452,yes,no,0,127.3,80,21.64,222.3,115,18.9,173.9,95,7.83,13.7,5,3.7,5,Yes,
2492,82,445,no,no,0,154,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,1,No,
2493,19,452,yes,no,0,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22,0,No,
2494,151,452,yes,no,0,218,57,37.06,114.4,88,9.72,269.2,95,12.11,12.4,1,3.35,0,Yes,
2495,93,547,no,yes,19,136.8,113,23.26,179.5,105,15.26,71.1,95,3.2,12.5,3,3.38,2,No,
2496,127,547,no,no,0,107.9,128,18.34,187,77,15.9,218.5,95,9.83,0,0,0,0,No,
2497,111,547,no,yes,24,205.5,114,34.94,219.3,99,18.64,215.9,95,9.72,14,4,3.78,1,No,
2498,74,452,no,no,0,225.2,93,38.28,215.1,120,18.28,241.8,95,10.88,9.1,2,2.46,2,No,
2499,147,445,no,no,0,168.6,92,28.66,187.7,107,15.95,216.5,95,9.74,14.4,8,3.89,2,No,
2500,138,547,yes,no,0,46.5,104,7.91,186,114,15.81,167.5,95,7.54,9.6,4,2.59,4,Yes,
2501,143,445,no,yes,33,239.2,109,40.66,235.5,112,20.02,156.3,95,7.03,9.5,4,2.57,1,No,
2502,99,452,no,no,0,124.6,90,21.18,146.4,70,12.44,169.4,95,7.62,10.5,6,2.84,1,No,
2503,99,445,no,no,0,135.7,107,23.07,208.4,103,17.71,209,95,9.4,8.8,3,2.38,7,Yes,
2504,86,445,no,no,0,126.3,115,21.47,168.8,112,14.35,154.6,95,6.96,9.8,7,2.65,2,No,
2505,129,452,no,no,0,137.8,120,23.43,225.8,110,19.19,145.2,95,6.53,10.2,6,2.75,1,Yes,
2506,128,452,no,no,0,103.3,122,17.56,245.9,123,20.9,161.1,95,7.25,6.4,7,1.73,0,No,
2507,108,547,no,yes,30,276.6,99,47.02,220.1,113,18.71,177.9,95,8.01,9.8,6,2.65,2,No,
2508,133,452,no,no,0,216.2,67,36.75,222.2,133,18.89,192,95,8.64,3.1,1,0.84,2,No,
2509,53,452,no,no,0,145.1,116,24.67,233.7,82,19.86,208.7,95,9.39,7.9,5,2.13,2,No,
2510,94,452,no,no,0,212.1,98,36.06,189.4,89,16.1,352.2,95,15.85,8.4,5,2.27,3,No,
2511,112,452,no,yes,17,183.2,95,31.14,252.8,125,21.49,156.7,95,7.05,9.7,3,2.62,0,No,
2512,101,452,no,yes,21,238,88,40.46,209.6,84,17.82,233,95,10.49,10,5,2.7,2,No,
2513,122,445,no,yes,29,195.4,83,33.22,268.2,93,22.8,168,95,7.56,8.4,6,2.27,3,No,
2514,108,547,no,no,0,246.2,102,41.85,202.4,134,17.2,180.1,95,8.1,9.4,5,2.54,1,No,
2515,66,445,no,yes,26,254.9,108,43.33,243.2,135,20.67,190.8,95,8.59,5.4,3,1.46,2,No,
2516,97,445,no,yes,32,168.4,129,28.63,225.9,97,19.2,191.8,95,8.63,8.5,7,2.3,0,No,
2517,59,445,no,yes,32,211.9,120,36.02,202.9,136,17.25,213.5,95,9.61,8.8,5,2.38,1,No,
2518,85,452,no,no,0,126.1,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1,No,
2519,169,452,no,no,0,100.8,112,17.14,230,69,19.55,193.6,95,8.71,9.5,2,2.57,0,No,
2520,170,452,no,no,0,246.4,107,41.89,228.1,124,19.39,166.4,95,7.49,9.1,8,2.46,0,No,
2521,88,452,no,no,0,161.5,92,27.46,173.5,108,14.75,206.2,95,9.28,7.9,4,2.13,2,No,
2522,82,452,no,yes,29,163.8,77,27.85,134.9,112,11.47,79.3,95,3.57,8.8,2,2.38,2,No,
2523,56,547,no,no,0,121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,8.9,2,2.4,1,No,
2524,121,547,no,yes,35,193.8,62,32.95,197.6,97,16.8,218.8,95,9.85,5.9,4,1.59,0,No,
2525,50,445,no,no,0,154.7,102,26.3,298,108,25.33,210.2,95,9.46,11.1,3,3,0,No,
2526,160,452,no,no,0,176.2,90,29.95,196,115,16.66,263.9,95,11.88,9.2,4,2.48,1,No,
2527,181,445,no,no,0,143.3,91,24.36,195.5,58,16.62,223.3,95,10.05,6,7,1.62,1,No,
2528,167,452,no,no,0,166.4,85,28.29,243.2,135,20.67,229.2,95,10.31,9.9,5,2.67,1,No,
2529,123,452,no,no,0,123.2,104,20.94,190,117,16.15,170.3,95,7.66,12.9,5,3.48,4,Yes,
2530,131,445,yes,no,0,122.3,83,20.79,118.8,94,10.1,147.9,95,6.66,13.7,3,3.7,3,Yes,
2531,209,452,no,no,0,153.7,105,26.13,188.6,87,16.03,200.8,95,9.04,10.7,2,2.89,0,No,
2532,61,547,yes,yes,16,143.5,76,24.4,242.6,58,20.62,147.7,95,6.65,11.3,3,3.05,0,No,
2533,125,445,no,no,0,229.3,103,38.98,177.4,126,15.08,189.3,95,8.52,12,8,3.24,1,No,
2534,105,547,yes,yes,28,156.1,89,26.54,107.1,114,9.1,167.7,95,7.55,14.7,3,3.97,0,Yes,
2535,12,452,no,no,0,204.6,98,34.78,212.5,90,18.06,182.1,95,8.19,9.8,7,2.65,2,No,
2536,111,452,no,no,0,229.4,107,39,214.1,99,18.2,289.6,95,13.03,10.4,6,2.81,4,No,
2537,117,445,no,yes,13,207.6,65,35.29,152.7,77,12.98,232.8,95,10.48,9.7,3,2.62,1,No,
2538,106,445,no,no,0,52.2,106,8.87,220.1,113,18.71,112.3,95,5.05,11.4,2,3.08,2,No,
2539,125,452,no,no,0,163.8,73,27.85,255.6,85,21.73,192.9,95,8.68,15.7,4,4.24,0,No,
2540,103,547,no,no,0,206.5,125,35.11,180.2,113,15.32,220.6,95,9.93,12.2,4,3.29,3,No,
2541,87,452,no,yes,33,125,99,21.25,235.3,81,20,215.3,95,9.69,10.2,7,2.75,2,No,
2542,114,452,no,no,0,84.7,118,14.4,249.9,86,21.24,193.4,95,8.7,14.5,8,3.92,1,No,
2543,92,547,yes,no,0,252.3,120,42.89,207,112,17.6,284.6,95,12.81,12,5,3.24,3,Yes,
2544,101,547,no,no,0,0,0,0,192.1,119,16.33,168.8,95,7.6,7.2,4,1.94,1,No,
2545,100,445,yes,no,0,219.4,112,37.3,225.7,102,19.18,255.3,95,11.49,12,4,3.24,4,No,
2546,66,452,no,no,0,205.1,102,34.87,232.7,109,19.78,259.9,95,11.7,9.2,6,2.48,2,No,
2547,47,452,no,yes,27,165,89,28.05,127.3,118,10.82,284.4,95,12.8,7.7,4,2.08,2,No,
2548,91,445,no,yes,44,216.6,101,36.82,173.1,98,14.71,242.1,95,10.89,9.1,3,2.46,1,No,
2549,95,452,no,no,0,175.2,91,29.78,244.4,109,20.77,75.8,95,3.41,7.5,2,2.03,1,No,
2550,82,445,no,no,0,143.7,116,24.43,170.7,99,14.51,287.7,95,12.95,7.8,5,2.11,1,No,
2551,124,547,no,no,0,184.8,74,31.42,175.1,84,14.88,158.2,95,7.12,10.5,6,2.84,1,No,
2552,92,452,no,yes,47,141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,11,2.75,0,No,
2553,126,452,no,no,0,66.2,86,10.89,131.7,118,12.79,144.8,95,6.16,11.9,1,3.21,5,Yes,
2554,154,452,no,no,0,338.8,74,58.64,230.5,98,19.4,248.9,95,11.43,10.1,9,2.73,1,Yes,
2555,81,547,no,no,0,247.4,140,45.44,204.7,105,17.33,285.8,95,12.23,8,5,2.16,1,Yes,
2556,82,452,no,no,0,279.9,86,45.37,240.7,68,18.52,259.7,95,11.33,11,6,2.97,3,Yes,
2557,68,547,no,no,0,255.9,134,41.48,263.5,112,20.63,284.2,95,12.29,8.9,5,2.4,2,Yes,
2558,119,445,no,no,0,229.1,84,40.65,248.5,82,21.7,218.9,95,10.39,10.9,2,2.94,3,Yes,
2559,148,452,yes,no,0,231.5,85,37.7,190.7,72,15.95,121.3,95,5.5,9.6,1,2.59,0,Yes,
2560,118,452,no,yes,26,160.8,120,30.04,212.5,120,16.96,165.7,95,7.64,9.6,6,2.59,5,Yes,
2561,105,452,yes,yes,29,237.7,83,38.52,204.7,111,18.5,188.5,95,8.57,13.2,5,3.56,1,Yes,
2562,37,547,yes,no,0,162.9,117,30.39,177,90,15.56,215.4,95,10.19,9.8,1,2.65,0,Yes,
2563,99,452,no,yes,42,217,133,36.72,229.3,101,20.75,218.5,95,9.7,9.3,5,2.51,2,Yes,
2564,138,452,no,yes,37,75.8,102,12.89,173.6,147,14.76,162.6,96,7.32,8.2,13,2.21,0,No,
2565,103,547,no,no,0,190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,7.8,3,2.11,2,No,
2566,87,445,no,no,0,185.8,119,31.59,192.3,83,16.35,200,96,9,6.6,4,1.78,1,No,
2567,134,452,no,yes,40,142.9,105,24.29,88.6,61,7.53,290,96,13.05,10.8,6,2.92,1,No,
2568,156,445,yes,no,0,277,119,47.09,238.3,106,20.26,94.4,96,4.25,8.3,3,2.24,1,No,
2569,107,445,no,no,0,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,2,No,
2570,22,452,no,no,0,181.8,108,30.91,198.6,148,16.88,206.6,96,9.3,9.3,3,2.51,2,No,
2571,120,445,no,no,0,98.2,99,16.69,186.7,85,15.87,146.7,96,6.6,9.3,4,2.51,2,No,
2572,105,452,no,no,0,211.1,99,35.89,176.7,66,15.02,221.5,96,9.97,14.7,7,3.97,4,No,
2573,76,547,no,no,0,198.3,130,33.71,217.1,86,18.45,188.4,96,8.48,12.5,3,3.38,0,No,
2574,81,547,no,no,0,261.4,141,44.44,215.7,102,18.33,271.8,96,12.23,8,6,2.16,1,Yes,
2575,138,445,yes,no,0,268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13,1,No,
2576,127,452,no,no,0,221,100,37.57,160.7,113,13.66,233.1,96,10.49,6.8,4,1.84,2,No,
2577,43,452,no,no,0,27,117,4.59,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,3,No,
2578,47,547,yes,no,0,47.8,120,8.13,178.9,123,15.21,152.6,96,6.87,13.3,7,3.59,0,Yes,
2579,87,452,no,no,0,198.3,80,33.71,187,89,15.9,133.5,96,6.01,16.6,4,4.48,2,No,
2580,53,452,no,yes,24,145.7,146,24.77,220.5,136,18.74,249.9,96,11.25,13.1,5,3.54,3,No,
2581,75,452,no,no,0,143.2,92,24.34,209.1,142,17.77,173,96,7.79,11.9,9,3.21,1,No,
2582,65,547,no,yes,29,158.1,104,26.88,322.2,81,27.39,210,96,9.45,8.9,6,2.4,1,No,
2583,46,445,no,no,0,156.4,105,26.59,185.5,98,15.77,226.7,96,10.2,11.8,3,3.19,1,No,
2584,115,452,no,no,0,200.2,92,34.03,244.9,107,20.82,190.9,96,8.59,8.8,3,2.38,1,No,
2585,147,452,yes,no,0,157,79,26.69,103.1,94,8.76,211.8,96,9.53,7.1,6,1.92,0,No,
2586,120,445,no,no,0,212.1,131,36.06,209.4,104,17.8,167.2,96,7.52,5.3,5,1.43,1,Yes,
2587,73,445,no,yes,26,131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,No,
2588,95,445,no,no,0,128.6,115,21.86,216.2,88,18.38,255.3,96,11.49,6.3,2,1.7,6,Yes,
2589,110,445,no,no,0,159.5,145,27.12,202.3,101,17.2,256,96,11.52,16.7,2,4.51,2,No,
2590,115,547,no,no,0,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,3,No,
2591,131,452,no,no,0,211.8,115,36.01,260.5,102,22.14,144.2,96,6.49,10.8,7,2.92,0,No,
2592,125,452,no,no,0,182.3,64,30.99,139.8,121,11.88,171.6,96,7.72,11.6,7,3.13,2,No,
2593,72,452,no,no,0,175.5,103,29.84,132.3,120,11.25,242.9,96,10.93,11.8,3,3.19,1,No,
2594,117,452,no,no,0,143.3,103,24.36,211.3,108,17.96,185.2,96,8.33,11.5,3,3.11,1,No,
2595,122,445,no,yes,23,134.2,85,22.81,227.3,132,19.32,122.4,96,5.51,8.5,2,2.3,2,No,
2596,182,452,no,no,0,69.1,114,11.75,230.3,109,19.58,256.7,96,11.55,6.5,4,1.76,0,No,
2597,142,452,no,no,0,145.4,93,24.72,209.1,98,17.77,214,96,9.63,10.9,1,2.94,1,No,
2598,9,452,no,yes,16,88.5,87,15.05,178.8,108,15.2,228.7,96,10.29,11.5,3,3.11,2,No,
2599,204,452,no,no,0,174.3,85,29.63,254.1,95,21.6,176.4,96,7.94,5.9,3,1.59,6,No,
2600,162,452,no,no,0,135.2,98,22.98,242,107,20.57,246.9,96,11.11,10.2,2,2.75,2,No,
2601,106,452,no,yes,30,220.1,105,37.42,222.2,109,18.89,158.4,96,7.13,13.1,8,3.54,0,No,
2602,24,445,no,no,0,151,70,25.33,126,87,11.14,224.6,67,10.74,8.6,2,2.32,2,Yes,
2603,116,547,no,no,0,205,90,34.85,140.9,114,11.98,272.6,96,12.27,7.5,4,2.03,2,No,
2604,155,445,no,yes,30,61.6,103,10.47,255.1,110,21.68,225.9,96,10.17,12.4,5,3.35,1,No,
2605,120,452,no,no,0,252,120,42.84,150.2,106,12.77,151.8,96,6.83,9.6,1,2.59,2,No,
2606,129,547,no,yes,32,211,99,35.87,155.1,89,13.18,234.8,96,10.57,11.4,5,3.08,1,No,
2607,22,445,no,no,0,110.3,107,18.75,166.5,93,14.15,202.3,96,9.1,9.5,5,2.57,0,No,
2608,99,452,no,yes,33,179.1,93,30.45,238.3,102,20.26,165.7,96,7.46,10.6,1,2.86,2,No,
2609,93,452,no,no,0,176.1,103,29.94,199.7,130,16.97,263.9,96,11.88,8.5,6,2.3,2,No,
2610,87,547,no,no,0,184.5,81,31.37,172,103,14.62,183.4,96,8.25,13.7,3,3.7,3,No,
2611,70,547,no,no,0,126.3,99,21.47,141.6,106,12.04,255.9,96,11.52,9.6,2,2.59,0,No,
2612,103,452,no,no,0,141.3,123,24.02,253.6,87,21.56,215.8,96,9.71,6.4,2,1.73,1,No,
2613,196,452,no,no,0,133.1,80,22.63,206.5,120,17.55,221.6,96,9.97,10.3,8,2.78,1,No,
2614,88,452,no,no,0,181.5,116,30.86,187,119,15.9,220.3,96,9.91,10.5,7,2.84,1,No,
2615,96,445,no,yes,26,145.8,108,24.79,192.2,89,16.34,165.1,96,7.43,9.9,2,2.67,1,No,
2616,48,547,no,yes,43,172,111,29.24,200.2,64,17.02,233.1,96,10.49,8,5,2.16,1,No,
2617,139,452,yes,no,0,161.5,121,27.46,192.9,137,16.4,168.3,96,7.57,11.2,13,3.02,0,No,
2618,103,547,no,no,0,246.5,47,41.91,195.5,84,16.62,200.5,96,9.02,11.7,4,3.16,1,No,
2619,86,547,no,no,0,150.5,92,25.59,120.3,95,10.23,271.2,96,12.2,9,2,2.43,1,No,
2620,70,452,no,no,0,156.4,108,26.59,171,116,14.54,196.1,96,8.82,8.6,4,2.32,2,No,
2621,92,547,no,yes,16,184,99,31.28,76.4,134,6.49,185.1,96,8.33,12.7,3,3.43,2,No,
2622,13,452,no,no,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,No,
2623,129,452,no,no,0,159.1,100,27.05,202.5,90,17.21,233.1,96,10.49,11.5,6,3.11,2,No,
2624,64,452,no,no,0,206.2,76,35.05,232.4,76,19.75,251.6,96,11.32,13.6,2,3.67,1,No,
2625,127,547,yes,no,0,242.2,102,41.17,226.1,80,19.22,252,96,11.34,13.9,5,3.75,2,Yes,
2626,70,452,no,no,0,175.4,130,29.82,159.5,130,13.56,260.6,96,11.73,11.6,4,3.13,0,No,
2627,99,445,no,no,0,135.7,115,24.07,208.4,103,18.71,211,96,9.4,8.8,2,2.38,7,Yes,
2628,172,445,no,no,0,301.1,102,50.81,178.4,127,14.16,139.2,96,6.89,14.4,1,3.89,3,Yes,
2629,119,547,yes,yes,22,167.1,117,31.26,212.6,127,19.01,156,96,6.75,13.9,19,3.75,1,Yes,
2630,137,445,yes,no,0,244,118,44.86,236.5,117,19.95,178.2,96,7.79,10.9,2,2.94,0,Yes,
2631,95,445,no,no,0,130.6,112,21.86,220.2,88,17.38,247.3,96,11.49,6.3,3,1.7,6,Yes,
2632,181,452,yes,no,0,146.3,85,26.42,119.4,83,10.57,252,96,11.79,14.1,3,3.81,0,Yes,
2633,131,445,yes,no,0,113.3,76,18.79,119.8,88,11.1,162.9,96,6.66,13.7,2,3.7,3,Yes,
2634,112,452,no,no,0,249,99,44.22,228.6,94,18.24,307.2,96,13.78,14.2,1,3.83,2,Yes,
2635,99,452,no,no,0,102.5,77,18.64,208.1,110,19.54,245.9,96,11.47,11.5,8,3.11,7,Yes,
2636,132,445,no,no,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,0,No,
2637,122,452,yes,no,0,146.3,117,24.87,218.7,93,18.59,236,97,10.62,11.5,5,3.11,1,No,
2638,94,445,no,no,0,181.8,85,30.91,202.4,98,17.2,245.9,97,11.07,9.2,2,2.48,4,No,
